conv_id,turn_id,speaker,utterance,dialog_act,empathy,emotion,emotional_polarity,self_disclosure,empathy_mean,da
248,17,Person 2,"Yes, most people look of for their best interest. I think congress both parties have sold out the American people.","('aa',)",2.496222496,2.349223614,1.464522958,2.39065361,1.932228747,aa
248,18,Person 1,Yeah.  I also tend to think that the rare person who WOULD remain truly ethical and pure would never rise to the heights of national office.  I don't think they'd ever get there in the first place.  You have to be more ruthless and self-serving than that.,"('sv',)",2.493725538,2.765326738,1.502336979,2.688235998,1.932228747,sv
248,19,Person 2,Agreed. I think the two party system is for us the people to fight while the people at the top keep enjoying the soils,"('aa', 'sv')",2.1040802,2.276954651,1.392671704,2.45669055,1.932228747,aa
248,20,Person 1,"Yes, it certainly seems like a rich-get-richer type system at this point.  Oh well, at least everyone, including apparently Janet Reno, eventually dies.  That's gotta be some relief.  Anyway, nice chatting with you.  Have a great day.  bye","('fc', 'sv')",1.886180878,2.44729495,0.763310134,1.963088274,1.932228747,fc
248,21,Person 2,You too. bye,"('fc',)",0.614782274,1.422969818,0.546955466,0.960980892,1.932228747,fc
438,0,Person 1,I wasn't aware that only three species of mammal can carry leprosy.,"('sd',)",2.162520647,1.883652091,1.251208186,2.00996232,1.93677337,sd
438,1,Person 2,"I agree . Astonishing that leprosy still affectrs 385,000 people around the world still.","('aa',)",3.208147049,3.310149193,1.748597383,2.376285791,1.93677337,aa
438,2,Person 1,"No kidding! Also, most representations of the disease in the media are flagrantly misleading.",(),2.22949481,3.016564608,1.688304186,2.122234821,1.93677337,none
438,3,Person 2,The media seems to always mislead us,"('sv',)",1.59542799,1.996446133,1.740198493,1.974495053,1.93677337,sv
438,4,Person 1,You certainly don't see a lot of credible documentaries on most media outlets. Do you live in an area with populations of armadillos?,"('qy',)",1.518590212,1.27733314,1.078804016,1.612269521,1.93677337,qy
438,5,Person 2,"not really, do you?",(),0.989287317,1.264968514,1.026747584,1.249468565,1.93677337,none
438,6,Person 1,"Actually, yes. They have been moving northward due to changing temperatures in the south and it's not uncommon to see them on roadways. They're cute but now i'm inclined to keep my distance.",(),1.883175015,1.917012095,0.82585603,2.631896257,1.93677337,none
438,7,Person 2,what's wrong with armadillos? I'm clueless about them.,(),1.544206142,2.20298481,1.470882177,1.921156764,1.93677337,none
438,8,Person 1,They carry leprosy that can be transferred to humans according to the article.,"('sv',)",2.314575434,1.555524826,1.111485839,1.817804575,1.93677337,sv
438,9,Person 2,According to the article. there is no evidence of squirrel to human transmission so thats a good thing,"('sd',)",1.899331331,1.75933373,0.339212567,1.721624613,1.93677337,sd
438,10,Person 1,"Yeah, it's a shame that the species of squirrel that has been found to carry the disease is also endangered.","('aa',)",3.173734665,2.80060935,1.593180656,2.023667336,1.93677337,aa
438,11,Person 2,It's crazy how Leprosy has been known since biblical times lol,"('sv',)",1.954495192,2.694248915,1.331436276,2.010449648,1.93677337,sv
438,12,Person 1,"Right? All this time and we still haven't found a cure. Apparently, it also goes by the name of Hansen's disease. Did you know there are leper colonies in Hawaii?","('qy',)",1.976520777,1.954410195,1.128376842,1.695382714,1.93677337,qy
438,13,Person 2,did not know that.,"('sd',)",1.81816256,1.737295032,1.441245556,1.513856888,1.93677337,sd
438,14,Person 1,"Yep, and apparently one of the biggest risk factors for contracting leprosy is living in poverty. There's still plenty of that to go around.","('aa',)",2.441487551,2.353843451,1.340293527,2.117207289,1.93677337,aa
438,15,Person 2,you really have to take care of yourself with all these diseases going around.,"('sv',)",2.809204102,2.442960262,1.456785798,1.965181231,1.93677337,sv
438,16,Person 1,Have you ever had first hand experience with a serious illness?,"('qy',)",1.320920706,1.438941598,0.989033699,1.271371722,1.93677337,qy
438,17,Person 2,not really. I have family members with diabetes and high blood pressure that's the most. what about you?,"('ng',)",2.102758884,1.723118305,1.136140704,2.741543293,1.93677337,ng
438,18,Person 1,"I've dealt with food poisoning on a couple of different occasions, but nothing I would label as ""serious."" Thanks for chatting and being so responsive. bye","('fc',)",1.41743052,2.023214817,0.666982532,2.508307695,1.93677337,fc
438,19,Person 2,bye,"('fc',)",0.3759965,0.742811799,1.016468167,0.913960814,1.93677337,fc
